1279	2559	511	1466	2524	524
1535	2559	511	1676	2525	524
1791	2559	511	1895	2525	524
2047	2559	511	2122	2526	524
2303	2559	511	2353	2527	524
2559	2559	511	2588	2528	524
2815	2559	511	2825	2530	524
3071	2559	511	3065	2531	524
3327	2559	511	3306	2532	524
3583	2559	511	3548	2534	523
3839	2559	511	3792	2536	523
4095	2559	511	4036	2538	523
0	2815	511	880	2776	533
255	2815	511	936	2776	533
511	2815	511	1029	2776	533
767	2815	511	1161	2776	533
1023	2815	511	1325	2776	533
1279	2815	511	1512	2777	533
1535	2815	511	1715	2777	533
1791	2815	511	1929	2778	533
2047	2815	511	2151	2779	532
2303	2815	511	2379	2779	532
2559	2815	511	2611	2780	532
2815	2815	511	2846	2781	532
3071	2815	511	3083	2783	532
3327	2815	511	3323	2784	532
3583	2815	511	3564	2785	532
3839	2815	511	3806	2787	532
4095	2815	511	4049	2789	531
0	3071	511	972	3028	542
255	3071	511	1022	3028	542
511	3071	511	1106	3028	542
767	3071	511	1230	3029	542
1023	3071	511	1384	3029	542
1279	3071	511	1563	3029	542
1535	3071	511	1759	3030	542
1791	3071	511	1967	3030	542
2047	3071	511	2184	3031	542
2303	3071	511	2408	3032	542
2559	3071	511	2637	3032	541
2815	3071	511	2869	3033	541
3071	3071	511	3104	3034	541
3327	3071	511	3342	3036	541
3583	3071	511	3581	3037	541
3839	3071	511	3821	3039	541
4095	3071	511	4063	3040	540
0	3327	511	1064	3281	552
255	3327	511	1110	3281	552
511	3327	511	1187	3281	552
767	3327	511	1301	3281	552
1023	3327	511	1447	3281	552
1279	3327	511	1617	3282	552
1535	3327	511	1806	3282	552
1791	3327	511	2008	3283	552
2047	3327	511	2220	3283	552
2303	3327	511	2440	3284	552
2559	3327	511	2665	3285	551
2815	3327	511	2895	3285	551
3071	3327	511	3127	3286	551
3327	3327	511	3363	3288	551
3583	3327	511	3600	3289	551
3839	3327	511	3839	3290	551
4095	3327	511	4079	3292	550
0	3583	511	1156	3533	563
255	3583	511	1197	3534	563
511	3583	511	1268	3534	563
767	3583	511	1375	3534	563
1023	3583	511	1512	3534	563
1279	3583	511	1674	3534	563
1535	3583	511	1856	3535	563
1791	3583	511	2052	3535	563
2047	3583	511	2259	3536	562
2303	3583	511	2475	3536	562
2559	3583	511	2696	3537	562
2815	3583	511	2922	3538	562
3071	3583	511	3153	3539	562
3327	3583	511	3386	3540	562
3583	3583	511	3621	3541	562
3839	3583	511	3858	3542	562
4095	3583	511	4095	3541	561
0	3839	511	1248	3786	574
255	3839	511	1286	3786	574
511	3839	511	1351	3786	574
767	3839	511	1450	3786	574
1023	3839	511	1580	3787	574
1279	3839	511	1735	3787	574
1535	3839	511	1909	3787	574
1791	3839	511	2099	3788	574
2047	3839	511	2301	3788	574
2303	3839	511	2512	3789	574
2559	3839	511	2730	3789	574
2815	3839	511	2953	3790	574
3071	3839	511	3180	3791	574
3327	3839	511	3411	3792	574
3583	3839	511	3644	3793	573
3839	3839	511	3879	3794	573
4095	3839	511	4095	3775	570
0	4095	511	1340	4039	587
255	4095	511	1375	4039	587
511	4095	511	1436	4039	587
767	4095	511	1528	4039	587
1023	4095	511	1650	4039	587
1279	4095	511	1798	4039	587
1535	4095	511	1965	4040	587
1791	4095	511	2149	4040	587
2047	4095	511	2346	4040	587
2303	4095	511	2552	4041	587
2559	4095	511	2766	4042	586
2815	4095	511	2985	4042	586
3071	4095	511	3209	4043	586
3327	4095	511	3438	4044	586
3583	4095	511	3669	4045	586
3839	4095	511	3902	4046	586
4095	4095	511	4095	4005	580
0	0	767	63	17	736
255	0	767	287	18	736
511	0	767	517	20	736
767	0	767	757	24	736
1023	0	767	1002	29	736
1279	0	767	1248	36	736
1535	0	767	1495	44	736
1791	0	767	1743	55	736
2047	0	767	1991	67	736
2303	0	767	2240	82	736
2559	0	767	2488	99	736
2815	0	767	2737	118	736
3071	0	767	2985	140	735
3327	0	767	3234	164	735
3583	0	767	3483	189	735
3839	0	767	3732	215	735
4095	0	767	3981	240	735
0	255	767	86	261	736
255	255	767	303	262	736
511	255	767	526	264	736
767	255	767	764	266	736
1023	255	767	1007	270	736
1279	255	767	1252	275	736
1535	255	767	1498	280	736
1791	255	767	1745	288	736
2047	255	767	1993	296	736
2303	255	767	2241	305	736
2559	255	767	2490	316	736
2815	255	767	2738	328	736
3071	255	767	2987	341	736
3327	255	767	3235	355	736
3583	255	767	3484	370	736
3839	255	767	3733	385	735
4095	255	767	3982	402	735
0	511	767	129	508	737
255	511	767	329	509	737
511	511	767	543	510	737
767	511	767	775	511	737
1023	511	767	1015	513	737
1279	511	767	1258	516	737
1535	511	767	1503	519	737
1791	511	767	1750	524	737
2047	511	767	1997	528	737
2303	511	767	2244	534	737
2559	511	767	2492	541	737
2815	511	767	2740	548	737
3071	511	767	2989	556	736
3327	511	767	3237	565	736
3583	511	767	3486	575	736
3839	511	767	3734	585	736
4095	511	767	3983	597	736
0	767	767	195	759	738
255	767	767	368	759	738
511	767	767	568	760	738
767	767	767	793	760	738
1023	767	767	1028	762	738
1279	767	767	1269	764	738
1535	767	767	1512	766	738
1791	767	767	1757	769	738
2047	767	767	2003	772	738
2303	767	767	2250	776	738
2559	767	767	2497	780	738
2815	767	767	2744	785	738
3071	767	767	2992	791	738
